,Make,Model,price,Doors,Riding Capacity,Overall Length (mm),Overall Width (mm),Overall Height (mm),Wheelbase (mm),Weight (kg),Maximum Power (kW),Displacement (cc),Bore (mm),Stroke (mm),Fuel Tank Equipment (L),year of launch,displacement-based class
2169,Mitsuoka,Mitsuoka Nouera 6-02 Wagon,2648500,5,5,4580,1695,1480,2600,1175,81,1496,750,847,50,2008,Subcompact
2170,Mitsuoka,Mitsuoka Nouera 6-02 Wagon,2510000,5,5,4580,1695,1480,2600,1175,81,1496,750,847,50,2010,Subcompact
2171,Mitsuoka,Mitsuoka Nouera 6-02 Wagon,2793000,5,5,4580,1695,1490,2600,1285,77,1496,750,847,50,2008,Subcompact
2172,Mitsuoka,Mitsuoka Nouera 6-02 Wagon,2529500,5,5,4580,1695,1480,2600,1205,81,1496,750,847,50,2008,Subcompact
2173,Mitsuoka,Mitsuoka Nouera,2990400,4,5,4860,1760,1450,2670,1390,114,1998,860,860,65,2006,mid-range
2174,Mitsuoka,Mitsuoka Nouera 6-02 Sedan,2680000,4,5,4645,1695,1460,2600,1145,81,1496,750,847,50,2010,Subcompact
2175,Mitsuoka,Mitsuoka Nouera,3286500,4,5,4860,1760,1470,2665,1470,112,1998,860,860,60,2006,mid-range
2176,Mitsuoka,Mitsuoka Nouera,2877000,4,5,4860,1760,1450,2670,1410,114,1998,860,860,65,2004,mid-range
2177,Mitsuoka,Mitsuoka Nouera 6-02 Sedan,2752500,4,5,4645,1695,1470,2600,1235,77,1496,750,847,50,2008,Subcompact
2178,Mitsuoka,Mitsuoka Nouera 6-02 Wagon,2562000,5,5,4580,1695,1490,2600,1285,77,1496,750,847,50,2008,Subcompact
2179,Mitsuoka,Mitsuoka Nouera,2990400,4,5,4860,1760,1450,2670,1390,114,1998,860,860,65,2005,mid-range
2180,Mitsuoka,Mitsuoka Nouera 6-02 Sedan,3045000,4,5,4645,1695,1460,2600,1195,100,1797,805,883,50,2008,mid-range
2181,Nissan,Nissan Cedric,3225000,4,5,4860,1720,1425,2735,1550,154,1998,780,697,72,1989,mid-range
2182,Nissan,Nissan Cedric,2865000,4,5,4690,1695,1405,2735,1510,69,2825,850,830,72,1989,mid-range
2183,Nissan,Nissan Cedric,2991000,4,5,4860,1720,1405,2735,1450,92,1998,780,697,72,1990,mid-range
2184,Nissan,Nissan Cedric,2320000,4,5,4690,1695,1400,2735,1390,92,1998,780,697,72,1989,mid-range
2185,Nissan,Nissan Cedric,2060000,4,5,4690,1695,1425,2735,1410,69,2825,850,830,72,1989,mid-range
2186,Nissan,Nissan Cedric,3660000,4,6,4860,1720,1425,2735,1540,143,2960,870,830,72,1989,mid-range
2187,Nissan,Nissan Cedric,2510000,4,6,4690,1695,1425,2735,1440,92,1998,780,697,72,1991,mid-range
2188,Nissan,Nissan Cedric,3062000,4,5,4860,1720,1425,2735,1460,118,2960,870,830,72,1989,mid-range
2189,Nissan,Nissan Cedric,2825000,4,5,4690,1695,1405,2735,1440,92,1998,780,697,72,1989,mid-range
2190,Nissan,Nissan Cedric,2020000,4,6,4690,1695,1425,2735,1390,92,1998,780,697,72,1991,mid-range
2191,Nissan,Nissan Cedric,2480000,4,5,4690,1695,1400,2735,1420,92,1998,780,697,72,1990,mid-range
2192,Nissan,Nissan Cedric,3200000,4,5,4690,1695,1400,2735,1540,154,1998,780,697,72,1989,mid-range
2193,Nissan,Nissan Cedric,2240000,4,5,4690,1695,1405,2735,1380,92,1998,780,697,72,1989,mid-range
2194,Nissan,Nissan Cedric,3600000,4,5,4860,1720,1405,2735,1560,154,1998,780,697,72,1990,mid-range
2195,Nissan,Nissan Cedric,3505000,4,6,4860,1720,1425,2735,1510,118,2960,870,830,72,1989,mid-range
2196,Nissan,Nissan Cedric,2590000,4,5,4780,1745,1410,2760,1490,92,1998,780,697,80,1991,mid-range
2197,Nissan,Nissan Cedric,2344000,4,5,4690,1695,1425,2735,1460,69,2825,850,830,72,1990,mid-range
2198,Nissan,Nissan Cedric,3639000,4,5,4860,1720,1405,2735,1510,118,2960,870,830,72,1989,mid-range
2199,Nissan,Nissan Cedric,3730000,4,6,4860,1720,1400,2735,1550,143,2960,870,830,72,1989,mid-range
2200,Nissan,Nissan Cedric,1775000,4,5,4690,1695,1425,2735,1320,92,1998,780,697,72,1989,mid-range
2201,Nissan,Nissan Cedric,2890000,4,5,4860,1720,1405,2735,1460,118,2960,870,830,72,1990,mid-range
2202,Nissan,Nissan Cedric,3062000,4,6,4860,1720,1425,2735,1480,118,2960,870,830,72,1989,mid-range
2203,Nissan,Nissan Cedric,3730000,4,5,4860,1720,1400,2735,1530,143,2960,870,830,72,1989,mid-range
2204,Nissan,Nissan Cedric,2304000,4,5,4690,1695,1425,2735,1390,92,1998,780,697,72,1990,mid-range
2205,Nissan,Nissan Cedric,2410000,4,5,4690,1695,1425,2735,1380,92,1998,780,697,72,1989,mid-range
2206,Nissan,Nissan Cedric,4825000,4,5,5010,1720,1400,2885,1550,118,2960,870,830,72,1989,mid-range
2207,Nissan,Nissan Cedric,2365000,4,5,4690,1695,1400,2735,1400,92,1998,780,697,72,1990,mid-range
2208,Nissan,Nissan Cedric,1971000,4,6,4690,1695,1425,2735,1410,69,2825,850,830,72,1989,mid-range
2209,Nissan,Nissan Cedric,2304000,4,6,4690,1695,1425,2735,1400,92,1998,780,697,72,1990,mid-range
2210,Nissan,Nissan Cedric,2805000,4,5,4690,1695,1425,2735,1490,69,2825,850,830,72,1989,mid-range
2211,Nissan,Nissan Cedric,3540000,4,5,4690,1695,1400,2735,1540,154,1998,780,697,72,1990,mid-range
2212,Nissan,Nissan Cedric,2765000,4,5,4690,1695,1425,2735,1420,92,1998,780,697,72,1989,mid-range
2213,Nissan,Nissan Cedric,2125000,4,5,4690,1695,1405,2735,1360,92,1998,780,697,72,1989,mid-range
2214,Nissan,Nissan Cedric,3145000,4,5,4690,1695,1420,2735,1520,154,1998,780,697,72,1989,mid-range
2215,Nissan,Nissan Cedric,3709000,4,5,4860,1720,1425,2735,1530,143,2960,870,830,72,1989,mid-range
2216,Nissan,Nissan Cedric,2580000,4,5,4690,1695,1400,2735,1420,92,1998,780,697,72,1990,mid-range
2217,Nissan,Nissan Cedric,2375000,4,5,4690,1695,1405,2735,1460,69,2825,850,830,72,1991,mid-range
2218,Nissan,Nissan Cedric,2565000,4,5,4690,1695,1425,2735,1470,69,2825,850,830,72,1989,mid-range
2219,Nissan,Nissan Cedric,2325000,4,5,4690,1695,1405,2735,1460,69,2825,850,830,72,1990,mid-range
2220,Nissan,Nissan Cedric,2189000,4,5,4690,1695,1425,2735,1370,92,1998,780,697,72,1990,mid-range
2221,Nissan,Nissan Cedric,1980000,4,5,4690,1695,1425,2735,1410,69,2825,850,830,72,1989,mid-range
2222,Nissan,Nissan Cedric,3147000,4,5,4860,1720,1405,2735,1480,118,2960,870,830,72,1989,mid-range
2223,Nissan,Nissan Cedric,3575000,4,5,4860,1720,1400,2735,1500,118,2960,870,830,72,1989,mid-range
2224,Nissan,Nissan Cedric,2670000,4,5,4690,1695,1405,2735,1490,69,2825,850,830,72,1989,mid-range
2225,Nissan,Nissan Cedric,3794000,4,5,4860,1720,1405,2735,1540,143,2960,870,830,72,1989,mid-range
2226,Nissan,Nissan Cedric,4980000,4,6,5010,1720,1400,2885,1600,143,2960,870,830,72,1989,mid-range
2227,Nissan,Nissan Cedric,2165000,4,5,4690,1695,1405,2735,1430,69,2825,850,830,72,1989,mid-range
2228,Nissan,Nissan Cedric,2515000,4,5,4690,1695,1405,2735,1400,92,1998,780,697,72,1989,mid-range
2229,Nissan,Nissan Cedric,2285000,4,5,4690,1695,1405,2735,1390,92,1998,780,697,72,1990,mid-range
2230,Nissan,Nissan Cedric,2525000,4,5,4690,1695,1425,2735,1400,92,1998,780,697,72,1989,mid-range
2231,Nissan,Nissan Cedric,2175000,4,5,4690,1695,1425,2735,1430,69,2825,850,830,72,1989,mid-range
2232,Nissan,Nissan Cedric,2820000,4,5,4780,1745,1410,2760,1510,92,1998,780,697,80,1991,mid-range
2233,Nissan,Nissan Cedric,4312000,4,5,5010,1720,1425,2885,1510,118,2960,870,830,72,1989,mid-range
2234,Nissan,Nissan Cedric,2490000,4,5,4690,1695,1405,2735,1480,69,2825,850,830,72,1991,mid-range
2235,Nissan,Nissan Cedric,2229000,4,5,4690,1695,1425,2735,1440,69,2825,850,830,72,1990,mid-range
2236,Nissan,Nissan Cedric,2540000,4,5,4690,1695,1425,2735,1420,92,1998,780,697,72,1991,mid-range
2237,Nissan,Nissan Cedric,1865000,4,5,4690,1695,1425,2735,1390,69,2825,850,830,72,1989,mid-range
2238,Nissan,Nissan Cedric,2280000,4,5,4690,1695,1405,2735,1450,69,2825,850,830,72,1989,mid-range
2239,Nissan,Nissan Cedric,2020000,4,5,4690,1695,1425,2735,1340,92,1998,780,697,72,1989,mid-range
2240,Nissan,Nissan Cedric,3030000,4,5,4690,1695,1400,2735,1530,154,1998,780,697,72,1990,mid-range
2241,Nissan,Nissan Cedric,2765000,4,6,4690,1695,1425,2735,1440,92,1998,780,697,72,1989,mid-range
2242,Nissan,Nissan Cedric,4312000,4,6,5010,1720,1425,2885,1530,118,2960,870,830,72,1989,mid-range
2243,Nissan,Nissan Cedric,2440000,4,5,4690,1695,1405,2735,1480,69,2825,850,830,72,1990,mid-range
2244,Nissan,Nissan Cedric,2510000,4,5,4690,1695,1425,2735,1430,92,1998,780,697,72,1991,mid-range
2245,Nissan,Nissan Cedric,2655000,4,6,4690,1695,1425,2735,1450,92,1998,780,697,72,1991,mid-range
2246,Nissan,Nissan Cedric,2450000,4,5,4690,1695,1405,2735,1410,92,1998,780,697,72,1991,mid-range
2247,Nissan,Nissan Cedric,2400000,4,5,4690,1695,1405,2735,1410,92,1998,780,697,72,1990,mid-range
2248,Nissan,Nissan Cedric,3310000,4,5,4860,1720,1405,2735,1560,154,1998,780,697,72,1989,mid-range
2249,Nissan,Nissan Cedric,4165000,4,5,4860,1720,1380,2735,1550,143,2960,870,830,72,1989,mid-range
2250,Nissan,Nissan Cedric,3660000,4,5,4860,1720,1380,2735,1520,118,2960,870,830,72,1989,mid-range
2251,Nissan,Nissan Cedric,3225000,4,6,4860,1720,1425,2735,1570,154,1998,780,697,72,1989,mid-range
2252,Nissan,Nissan Cedric,1905000,4,5,4690,1695,1425,2735,1360,92,1998,780,697,72,1991,mid-range
2253,Nissan,Nissan Cedric,2135000,4,5,4690,1695,1425,2735,1360,92,1998,780,697,72,1989,mid-range
2254,Nissan,Nissan Cedric,3031000,4,5,4860,1720,1405,2735,1520,69,2825,850,830,72,1990,mid-range
2255,Nissan,Nissan Cedric,2870000,4,5,4690,1695,1400,2735,1500,154,1998,780,697,72,1989,mid-range
2256,Nissan,Nissan Cedric,3815000,4,5,4860,1720,1380,2735,1550,143,2960,870,830,72,1989,mid-range
2257,Nissan,Nissan Cedric,4825000,4,6,5010,1720,1400,2885,1570,118,2960,870,830,72,1989,mid-range
2258,Nissan,Nissan Cedric,2630000,4,5,4690,1695,1405,2735,1420,92,1998,780,697,72,1989,mid-range
2259,Nissan,Nissan Cedric,2395000,4,5,4690,1695,1425,2735,1410,92,1998,780,697,72,1991,mid-range
2260,Nissan,Nissan Cedric,3575000,4,6,4860,1720,1400,2735,1520,118,2960,870,830,72,1989,mid-range
2261,Nissan,Nissan Cedric,3554000,4,5,4860,1720,1425,2735,1490,118,2960,870,830,72,1989,mid-range
2262,Nissan,Nissan Cedric,2135000,4,6,4690,1695,1425,2735,1370,92,1998,780,697,72,1989,mid-range
2263,Nissan,Nissan Cedric,2935000,4,5,4690,1695,1425,2735,1470,92,1998,780,697,72,1991,mid-range
2264,Nissan,Nissan Cedric,1881000,4,6,4690,1695,1425,2735,1340,92,1998,780,697,72,1989,mid-range
2265,Nissan,Nissan Cedric,2655000,4,5,4690,1695,1425,2735,1440,92,1998,780,697,72,1991,mid-range
2266,Nissan,Nissan Cedric,2335000,4,5,4690,1695,1405,2735,1390,92,1998,780,697,72,1991,mid-range
2267,Nissan,Nissan Cedric,2205000,4,5,4690,1695,1400,2735,1370,92,1998,780,697,72,1989,mid-range
2268,Nissan,Nissan Cedric,3675000,4,5,4690,1695,1400,2735,1540,154,1998,780,697,72,1990,mid-range
2269,Nissan,Nissan Cedric,4340000,4,5,4780,1745,1390,2760,1680,188,2960,870,830,80,1991,mid-range
2270,Nissan,Nissan Cedric,4980000,4,5,5010,1720,1400,2885,1580,143,2960,870,830,72,1989,mid-range
2271,Nissan,Nissan Cedric,2525000,4,6,4690,1695,1425,2735,1410,92,1998,780,697,72,1989,mid-range
2272,Nissan,Nissan Dayz,1689120,5,4,3395,1475,1620,2430,860,47,659,654,654,30,2014,mini
2273,Nissan,Nissan Dayz,1098360,5,4,3395,1475,1620,2430,820,36,659,654,654,30,2014,mini
2274,Nissan,Nissan Dayz,1428000,5,4,3395,1475,1620,2430,880,36,659,654,654,30,2013,mini
2275,Nissan,Nissan Dayz,1509840,5,4,3395,1475,1620,2430,840,36,659,654,654,30,2014,mini
2276,Nissan,Nissan Dayz,1120350,5,4,3395,1475,1620,2430,830,36,659,654,654,30,2013,mini
2277,Nissan,Nissan Dayz,1484700,5,4,3395,1475,1620,2430,860,47,659,654,654,30,2013,mini
2278,Nissan,Nissan Dayz,1630800,5,4,3395,1475,1620,2430,880,36,659,654,654,30,2014,mini
2279,Nissan,Nissan Dayz,1310400,5,4,3395,1475,1620,2430,830,36,659,654,654,30,2013,mini
2280,Nissan,Nissan Dayz,1509840,5,4,3395,1475,1620,2430,840,36,659,654,654,30,2014,mini
2281,Nissan,Nissan Dayz,1468800,5,4,3395,1475,1620,2430,880,36,659,654,654,30,2014,mini
2282,Nissan,Nissan Dayz,1254960,5,4,3395,1475,1620,2430,830,36,659,654,654,30,2014,mini
2283,Nissan,Nissan Dayz,1509840,5,4,3395,1475,1620,2430,830,36,659,654,654,30,2014,mini
2284,Nissan,Nissan Dayz,1419120,5,4,3395,1475,1620,2430,840,36,659,654,654,30,2014,mini
2285,Nissan,Nissan Dayz,1419120,5,4,3395,1475,1620,2430,850,36,659,654,654,30,2014,mini
2286,Nissan,Nissan Dayz,1689120,5,4,3395,1475,1620,2430,860,47,659,654,654,30,2014,mini
2287,Nissan,Nissan Dayz,1377600,5,4,3395,1475,1620,2430,820,36,659,654,654,30,2013,mini
2288,Nissan,Nissan Dayz,1098360,5,4,3395,1475,1620,2430,820,36,659,654,654,30,2014,mini
2289,Nissan,Nissan Dayz,1220100,5,4,3395,1475,1620,2430,830,36,659,654,654,30,2013,mini
2290,Nissan,Nissan Dayz,1630800,5,4,3395,1475,1620,2430,880,36,659,654,654,30,2014,mini
2291,Nissan,Nissan Dayz,1468800,5,4,3395,1475,1620,2430,880,36,659,654,654,30,2014,mini
2292,Nissan,Nissan Dayz,1379700,5,4,3395,1475,1620,2430,840,36,659,654,654,30,2013,mini
2293,Nissan,Nissan Dayz,1774440,5,4,3395,1475,1620,2430,900,47,659,654,654,30,2014,mini
2294,Nissan,Nissan Dayz,1497300,5,4,3395,1475,1620,2430,890,36,659,654,654,30,2013,mini
2295,Nissan,Nissan Dayz,1254960,5,4,3395,1475,1620,2430,820,36,659,654,654,30,2014,mini
2296,Nissan,Nissan Dayz,1254960,5,4,3395,1475,1620,2430,820,36,659,654,654,30,2014,mini
2297,Nissan,Nissan Dayz,1416960,5,4,3395,1475,1620,2430,820,36,659,654,654,30,2014,mini
2298,Nissan,Nissan Dayz,1540080,5,4,3395,1475,1620,2430,890,36,659,654,654,30,2014,mini
2299,Nissan,Nissan Dayz,1347840,5,4,3395,1475,1620,2430,840,36,659,654,654,30,2014,mini
2300,Nissan,Nissan Dayz,1416960,5,4,3395,1475,1620,2430,820,36,659,654,654,30,2014,mini
2301,Nissan,Nissan Dayz,1152360,5,4,3395,1475,1620,2430,830,36,659,654,654,30,2014,mini
2302,Nissan,Nissan Dayz,1689120,5,4,3395,1475,1620,2430,860,47,659,654,654,30,2014,mini
2303,Nissan,Nissan Dayz,1375920,5,4,3395,1475,1620,2430,880,36,659,654,654,30,2014,mini
2304,Nissan,Nissan Dayz,1567650,5,4,3395,1475,1620,2430,900,47,659,654,654,30,2013,mini
2305,Nissan,Nissan Dayz,1254960,5,4,3395,1475,1620,2430,830,36,659,654,654,30,2014,mini
2306,Nissan,Nissan Dayz,1152360,5,4,3395,1475,1620,2430,830,36,659,654,654,30,2014,mini
2307,Nissan,Nissan Dayz,1337700,5,4,3395,1475,1620,2430,880,36,659,654,654,30,2013,mini
2308,Nissan,Nissan Dayz,1237950,5,4,3395,1475,1620,2430,880,36,659,654,654,30,2013,mini
2309,Nissan,Nissan Dayz,1642200,5,4,3395,1475,1620,2430,860,47,659,654,654,30,2013,mini
2310,Nissan,Nissan Dayz,1612440,5,4,3395,1475,1620,2430,900,47,659,654,654,30,2014,mini
2311,Nissan,Nissan Dayz,1725150,5,4,3395,1475,1620,2430,900,47,659,654,654,30,2013,mini
2312,Nissan,Nissan Dayz,1630800,5,4,3395,1475,1620,2430,880,36,659,654,654,30,2014,mini
2313,Nissan,Nissan Dayz,1585500,5,4,3395,1475,1620,2430,880,36,659,654,654,30,2013,mini
2314,Nissan,Nissan Dayz,1468800,5,4,3395,1475,1620,2430,880,36,659,654,654,30,2014,mini
2315,Nissan,Nissan Dayz,1273320,5,4,3395,1475,1620,2430,880,36,659,654,654,30,2014,mini
2316,Nissan,Nissan Dayz,1375920,5,4,3395,1475,1620,2430,880,36,659,654,654,30,2014,mini
2317,Nissan,Nissan Dayz,1067850,5,4,3395,1475,1620,2430,820,36,659,654,654,30,2013,mini
2318,Nissan,Nissan Dayz,1540080,5,4,3395,1475,1620,2430,890,36,659,654,654,30,2014,mini
2319,Nissan,Nissan Dayz,1774440,5,4,3395,1475,1620,2430,900,47,659,654,654,30,2014,mini
2320,Nissan,Nissan Dayz,1416960,5,4,3395,1475,1620,2430,820,36,659,654,654,30,2014,mini
2321,Nissan,Nissan Dayz,1612440,5,4,3395,1475,1620,2430,900,47,659,654,654,30,2014,mini
2322,Nissan,Nissan Dayz,1467900,5,4,3395,1475,1620,2430,830,36,659,654,654,30,2013,mini
2323,Nissan,Nissan Dayz,1774440,5,4,3395,1475,1620,2430,900,47,659,654,654,30,2014,mini
2324,Nissan,Nissan Dayz,1527120,5,4,3395,1475,1620,2430,860,47,659,654,654,30,2014,mini
2325,Nissan,Nissan Dayz,1527120,5,4,3395,1475,1620,2430,860,47,659,654,654,30,2014,mini
2326,Nissan,Nissan Dayz,1347840,5,4,3395,1475,1620,2430,830,36,659,654,654,30,2014,mini
2327,Nissan,Nissan Dayz,1273320,5,4,3395,1475,1620,2430,880,36,659,654,654,30,2014,mini
2328,Nissan,Nissan Dayz,1220100,5,4,3395,1475,1620,2430,820,36,659,654,654,30,2013,mini
2329,Subaru,Subaru Impreza Sport Wagon,1672000,5,5,4350,1690,1445,2520,1200,70,1493,850,658,50,2000,Subcompact
2330,Subaru,Subaru Impreza Sport Wagon,1999000,5,5,4340,1690,1450,2520,1220,99,1994,920,750,50,1996,mid-range
2331,Subaru,Subaru Impreza Sport Wagon,2348000,5,5,4405,1695,1460,2525,1380,184,1994,920,750,60,2001,mid-range
2332,Subaru,Subaru Impreza Sport Wagon,1263000,5,5,4405,1695,1465,2525,1200,74,1493,850,658,50,2001,Subcompact
2333,Subaru,Subaru Impreza Sport Wagon,1482000,5,5,4350,1690,1440,2520,1110,75,1493,850,658,50,1997,Subcompact
2334,Subaru,Subaru Impreza Sport Wagon,1378000,5,5,4415,1695,1465,2525,1260,74,1493,850,658,50,2002,Subcompact
2335,Subaru,Subaru Impreza Sport Wagon,1399000,5,5,4350,1690,1435,2520,1100,70,1493,850,658,50,2000,Subcompact
2336,Subaru,Subaru Impreza Sport Wagon,1498000,5,5,4350,1690,1440,2520,1090,88,1820,879,750,50,1996,mid-range
2337,Subaru,Subaru Impreza Sport Wagon,1998000,5,5,4405,1695,1465,2525,1320,114,1994,920,750,50,2000,mid-range
2338,Subaru,Subaru Impreza Sport Wagon,2348000,5,5,4405,1695,1460,2525,1370,184,1994,920,750,60,2000,mid-range
2339,Subaru,Subaru Impreza Sport Wagon,1399000,5,5,4350,1690,1440,2520,1060,74,1597,879,658,50,1994,Subcompact
2340,Subaru,Subaru Impreza Sport Wagon,1725000,5,5,4405,1695,1465,2525,1260,74,1493,850,658,50,2002,Subcompact
2341,Subaru,Subaru Impreza Sport Wagon,1471000,5,5,4415,1695,1465,2525,1290,74,1493,850,658,50,2002,Subcompact
2342,Subaru,Subaru Impreza Sport Wagon,2070000,5,5,4350,1690,1450,2520,1200,85,1820,879,750,50,1994,mid-range
2343,Subaru,Subaru Impreza Sport Wagon,1818000,5,5,4405,1695,1465,2525,1290,74,1493,850,658,50,2002,Subcompact
2344,Subaru,Subaru Impreza Sport Wagon,1616000,5,5,4350,1690,1450,2520,1200,70,1493,850,658,50,1999,Subcompact
2345,Subaru,Subaru Impreza Sport Wagon,1343000,5,5,4350,1690,1440,2520,1100,70,1493,850,658,50,1999,Subcompact
2346,Subaru,Subaru Impreza Sport Wagon,1666000,5,5,4350,1690,1450,2520,1180,85,1820,879,750,50,1998,mid-range
2347,Subaru,Subaru Impreza Sport Wagon,1579000,5,5,4350,1690,1440,2520,1170,85,1820,879,750,50,1999,mid-range
2348,Subaru,Subaru Impreza Sport Wagon,1692000,5,5,4350,1690,1450,2520,1190,75,1493,850,658,50,1997,Subcompact
2349,Subaru,Subaru Impreza Sport Wagon,2663000,5,5,4410,1695,1470,2525,1400,184,1994,920,750,60,2002,mid-range
2350,Subaru,Subaru Impreza Sport Wagon,1291000,5,5,4415,1695,1465,2525,1230,74,1493,850,658,50,2002,Subcompact
2351,Subaru,Subaru Impreza Sport Wagon,1692000,5,5,4350,1690,1450,2520,1170,74,1597,879,658,50,1994,Subcompact
2352,Subaru,Subaru Impreza Sport Wagon,1363000,5,5,4405,1695,1465,2525,1180,74,1493,850,658,50,2000,Subcompact
2353,Subaru,Subaru Impreza Sport Wagon,1334000,5,5,4350,1690,1440,2520,1070,71,1493,850,658,50,1994,Subcompact
2354,Subaru,Subaru Impreza Sport Wagon,1999000,5,5,4340,1690,1450,2520,1220,99,1994,920,750,50,1997,mid-range
2355,Subaru,Subaru Impreza Sport Wagon,1532000,5,5,4350,1690,1440,2520,1110,74,1597,879,658,50,1993,Subcompact
2356,Subaru,Subaru Impreza Sport Wagon,2521000,5,5,4415,1695,1455,2525,1410,184,1994,920,750,60,2002,mid-range
2357,Subaru,Subaru Impreza Sport Wagon,2349000,5,5,4595,1690,1470,2520,1310,162,1994,920,750,60,1995,mid-range
2358,Subaru,Subaru Impreza WRX,2536000,4,5,4405,1730,1435,2525,1370,184,1994,920,750,60,2000,mid-range
2359,Subaru,Subaru Impreza Sport Wagon,2915000,5,5,4340,1690,1440,2520,1300,206,1994,920,750,60,1997,mid-range
2360,Subaru,Subaru Impreza Sport Wagon,2073000,5,5,4350,1690,1450,2520,1210,85,1820,879,750,50,1994,mid-range
2361,Subaru,Subaru Impreza Sport Wagon,1520000,5,5,4350,1690,1440,2520,1060,74,1597,879,658,50,1994,Subcompact
2362,Subaru,Subaru Impreza Sport Wagon,1573000,5,5,4405,1695,1465,2525,1210,74,1493,850,658,50,2000,Subcompact
2363,Subaru,Subaru Impreza Sport Wagon,1298000,5,5,4350,1690,1440,2520,1100,70,1493,850,658,50,1998,Subcompact
2364,Subaru,Subaru Impreza Sport Wagon,2501000,5,5,4415,1695,1455,2525,1410,184,1994,920,750,60,2003,mid-range
2365,Subaru,Subaru Impreza XV,2142000,5,5,4430,1770,1520,2620,1370,103,1994,920,750,60,2010,mid-range
2366,Subaru,Subaru Impreza Sport Wagon,2399000,5,5,4340,1690,1440,2520,1270,162,1994,920,750,60,1994,mid-range
2367,Subaru,Subaru Impreza Sport Wagon,1579000,5,5,4350,1690,1445,2520,1160,70,1493,850,658,50,1999,Subcompact
2368,Subaru,Subaru Impreza Sport Wagon,1492000,5,5,4350,1690,1440,2520,1110,74,1597,879,658,50,1994,Subcompact
2369,Subaru,Subaru Impreza Sport Wagon,1549000,5,5,4350,1690,1415,2520,1120,85,1820,879,750,50,1992,mid-range
2370,Subaru,Subaru Impreza WRX,3145000,4,5,4405,1730,1435,2525,1430,206,1994,920,750,60,2001,mid-range
2371,Subaru,Subaru Impreza Sport Wagon,1523000,5,5,4350,1690,1450,2520,1150,75,1493,850,658,50,1997,Subcompact
2372,Subaru,Subaru Impreza Sport Wagon,1480000,5,5,4405,1695,1465,2525,1180,74,1493,850,658,50,2000,Subcompact
2373,Subaru,Subaru Impreza Sport Wagon,2395000,5,5,4340,1690,1440,2520,1250,162,1994,920,750,60,1994,mid-range
2374,Subaru,Subaru Impreza Sport Wagon,1583000,5,5,4415,1695,1470,2525,1230,74,1493,850,658,50,2002,Subcompact
2375,Subaru,Subaru Impreza Sport Wagon,1763000,5,5,4415,1695,1470,2525,1290,74,1493,850,658,50,2002,Subcompact
2376,Subaru,Subaru Impreza Sport Wagon,2356000,5,5,4410,1695,1475,2525,1360,114,1994,920,750,50,2002,mid-range
2377,Subaru,Subaru Impreza Sport Wagon,1492000,5,5,4350,1690,1435,2520,1140,70,1493,850,658,50,1999,Subcompact
2378,Subaru,Subaru Impreza Sport Wagon,1508000,5,5,4415,1695,1465,2525,1260,74,1493,850,658,50,2003,Subcompact
2379,Subaru,Subaru Impreza Sport Wagon,1956000,5,5,4350,1690,1450,2520,1240,114,1994,920,750,50,1999,mid-range
2380,Subaru,Subaru Impreza Sport Wagon,2949000,5,5,4350,1690,1435,2520,1310,206,1994,920,750,60,1999,mid-range
2381,Subaru,Subaru Impreza Sport Wagon,2998000,5,5,4405,1695,1460,2525,1430,206,1994,920,750,60,2000,mid-range
2382,Subaru,Subaru Impreza Sport Wagon,1670000,5,5,4415,1695,1470,2525,1260,74,1493,850,658,50,2002,Subcompact
2383,Subaru,Subaru Impreza Sport Wagon,1543000,5,5,4405,1695,1465,2525,1240,74,1493,850,658,50,2000,Subcompact
2384,Subaru,Subaru Impreza Sport Wagon,1799000,5,5,4350,1690,1450,2520,1210,88,1820,879,750,50,1998,mid-range
2385,Subaru,Subaru Impreza Sport Wagon,2121000,5,5,4415,1695,1470,2525,1350,114,1994,920,750,50,2003,mid-range
2386,Subaru,Subaru Impreza Sport Wagon,1666000,5,5,4350,1690,1450,2520,1180,85,1820,879,750,50,1999,mid-range
2387,Subaru,Subaru Impreza Sport Wagon,1328000,5,5,4415,1695,1465,2525,1200,74,1493,850,658,50,2003,Subcompact
2388,Subaru,Subaru Impreza Sport Wagon,1439000,5,5,4350,1690,1440,2520,1060,74,1597,879,658,50,1993,Subcompact
2389,Subaru,Subaru Impreza Sport Wagon,1490000,5,5,4405,1695,1465,2525,1200,74,1493,850,658,50,2001,Subcompact
2390,Subaru,Subaru Impreza Sport Wagon,1579000,5,5,4350,1690,1440,2520,1170,85,1820,879,750,50,1998,mid-range
2391,Subaru,Subaru Impreza Sport Wagon,2121000,5,5,4415,1695,1470,2525,1350,114,1994,920,750,50,2002,mid-range
2392,Subaru,Subaru Impreza Sport Wagon,1389000,5,5,4350,1690,1440,2520,1070,75,1493,850,658,50,1997,Subcompact
2393,Subaru,Subaru Impreza Sport Wagon,1660000,5,5,4405,1695,1465,2525,1240,74,1493,850,658,50,2000,Subcompact
2394,Subaru,Subaru Impreza Sport Wagon,1370000,5,5,4350,1690,1405,2520,1040,74,1597,879,658,50,1992,Subcompact
2395,Subaru,Subaru Impreza Sport Wagon,1716000,5,5,4365,1690,1415,2520,1200,70,1493,850,658,50,1998,Subcompact
2396,Subaru,Subaru Impreza Sport Wagon,1463000,5,5,4350,1690,1405,2520,1090,74,1597,879,658,50,1992,Subcompact
